ts,liquid_rate_in_hr,ice_rate_in_hr,snow_rate_in_hr,horizontal_mf_salt,road_liq_depth_in,road_ice_depth_in,road_unbndice_depth_in,road_cmpsnw_in,road_snow_depth_in,prct_ice,speed_mph,profile_speed,ref_speed,imputed,rel_speed
2017-11-21 21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8613675706866706,0.8235035077595895,69.32,0.0,0.8613675706866706
2017-11-21 22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8944027697634162,0.8124861289893027,69.32,0.0,0.8944027697634162
2017-11-21 23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8222735141373342,0.8583140988651665,69.32,0.0,0.8222735141373342
2017-11-22 00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8700591459896134,0.8700591459896134,69.32,1.0,0.8700591459896134
2017-11-22 01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8655510675129834,0.8311519697843992,69.32,0.0,0.8655510675129834
2017-11-22 02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7645701096364687,0.8626658972879401,69.32,0.0,0.7645701096364687
2017-11-22 03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7934218118869014,0.7934218118869014,69.32,1.0,0.7934218118869014
2017-11-22 04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7501442585112522,0.8093142912098481,69.32,0.0,0.7501442585112522
2017-11-22 05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0066358915175997,0.8495307802107694,69.32,0.0,1.0066358915175997
2017-11-22 06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9321984997114832,0.8398350897439792,69.32,0.0,0.9321984997114832
2017-11-22 07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9314772071552222,0.8377319525009871,69.32,0.0,0.9314772071552222
2017-11-22 08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9270051933064053,0.8517553983053422,69.32,0.0,0.9270051933064053
2017-11-22 09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8841604154645125,0.8785419260789018,69.32,0.0,0.8841604154645125
2017-11-22 10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8912290825158685,0.9005907006408115,69.32,0.0,0.8912290825158685
2017-11-22 11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9213791113675708,0.8975916421174114,69.32,0.0,0.9213791113675708
2017-11-22 12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9023369878822851,0.9099675038722023,69.32,0.0,0.9023369878822851
2017-11-22 13,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8853144835545298,0.8968931272208219,69.32,0.0,0.8853144835545298
2017-11-22 14,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8851702250432776,0.8759756430892582,69.32,0.0,0.8851702250432776
2017-11-22 15,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89598961338719,0.9095650985513409,69.32,0.0,0.89598961338719
2017-11-22 16,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8726197345643394,0.9144547028274669,69.32,0.0,0.8726197345643394
2017-11-22 17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9300346220427006,0.9043717921462631,69.32,0.0,0.9300346220427006
2017-11-22 18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8688690132717831,0.8817383909861208,69.32,0.0,0.8688690132717831
2017-11-22 19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9417195614541259,0.9086843623773804,69.32,0.0,0.9417195614541259
2017-11-22 20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9026255049047894,0.8557669461321749,69.32,0.0,0.9026255049047894
2017-11-22 21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8560300057703406,0.8457952440246607,69.32,0.0,0.8560300057703406
2017-11-22 22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9229659549913445,0.8865486952619094,69.32,0.0,0.9229659549913445
2017-11-22 23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8698788228505482,0.8157674552798616,69.32,0.0,0.8698788228505482
2017-11-23 00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8499505399389993,0.8499505399389993,69.32,1.0,0.8499505399389993
2017-11-23 01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8255626081938835,0.8255626081938835,69.32,1.0,0.8255626081938835
2017-11-23 02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8806982111944606,0.8806982111944606,69.32,1.0,0.8806982111944606
2017-11-23 03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8822850548182343,0.8822850548182343,69.32,1.0,0.8822850548182343
2017-11-23 04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8113716923584207,0.8113716923584207,69.32,1.0,0.8113716923584207
2017-11-23 05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9042123485285632,0.9042123485285632,69.32,1.0,0.9042123485285632
2017-11-23 06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9229659549913445,0.8573571840738605,69.32,0.0,0.9229659549913445
2017-11-23 07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9088286208886325,0.8881491633006348,69.32,0.0,0.9088286208886325
2017-11-23 08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8655510675129834,0.8874422965954992,69.32,0.0,0.8655510675129834
2017-11-23 09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9613387189844201,0.9165536641661859,69.32,0.0,0.9613387189844201
2017-11-23 10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.911858049624928,0.8998124639353723,69.32,0.0,0.911858049624928
2017-11-23 11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8149163300634739,0.9242931332948645,69.32,0.0,0.8149163300634739
2017-11-23 12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9206650317368726,0.9206650317368726,69.32,1.0,0.9206650317368726
2017-11-23 13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9168710328909406,0.9168710328909406,69.32,1.0,0.9168710328909406
2017-11-23 14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9376803231390654,0.8902120600115407,69.32,0.0,0.9376803231390654
2017-11-23 15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9704270051933065,0.8841820542412003,69.32,0.0,0.9704270051933065
2017-11-23 16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9649451817657243,0.9049264281592615,69.32,0.0,0.9649451817657243
2017-11-23 17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8944027697634162,0.9065280772618217,69.32,0.0,0.8944027697634162
2017-11-23 18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9610502019619159,0.8950014425851126,69.32,0.0,0.9610502019619159
2017-11-23 19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9102712060011542,0.9234291007379962,69.32,0.0,0.9102712060011542
2017-11-23 20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8796884016156954,0.886362255899414,69.32,0.0,0.8796884016156954
2017-11-23 21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9521061742642817,0.8573860357761108,69.32,0.0,0.9521061742642817
2017-11-23 22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8525932588846272,0.8525932588846272,69.32,1.0,0.8525932588846272
2017-11-23 23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8366993652625506,0.9215714560492403,69.32,0.0,0.8366993652625506
2017-11-24 00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8726197345643394,0.8726197345643394,69.32,1.0,0.8726197345643394
2017-11-24 01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8295826120407772,0.8295826120407772,69.32,1.0,0.8295826120407772
2017-11-24 02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9376803231390654,0.9448932487016735,69.32,0.0,0.9376803231390654
2017-11-24 03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8052870744373919,0.8052870744373919,69.32,1.0,0.8052870744373919
2017-11-24 04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8278675386292237,0.8278675386292237,69.32,1.0,0.8278675386292237
2017-11-24 05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8911809963454511,0.8911809963454511,69.32,1.0,0.8911809963454511
2017-11-24 06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.933785343335257,0.884261396422389,69.32,0.0,0.933785343335257
2017-11-24 07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9464800923254473,0.8678447778418927,69.32,0.0,0.9464800923254473
2017-11-24 08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9841315637622621,0.8906809001731103,69.32,0.0,0.9841315637622621
2017-11-24 09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9515291402192729,0.8905943450663589,69.32,0.0,0.9515291402192729
2017-11-24 10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9134448932487018,0.884427293710329,69.32,0.0,0.9134448932487018
2017-11-24 11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9580207732256204,0.8730741488747837,69.32,0.0,0.9580207732256204
2017-11-24 12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.954125793421812,0.8966349804112128,69.32,0.0,0.954125793421812
2017-11-24 13,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9222446624350837,0.8945546208278922,69.32,0.0,0.9222446624350837
2017-11-24 14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9244085401038662,0.8751252771281927,69.32,0.0,0.9244085401038662
2017-11-24 15,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9024812463935373,0.8815713548151973,69.32,0.0,0.9024812463935373
2017-11-24 16,0.008,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.9421523369878824,0.8925129832660128,69.32,0.0,0.9421523369878824
2017-11-24 17,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.990190421234853,0.8860357761107907,69.32,0.0,0.990190421234853
2017-11-24 18,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.9102712060011542,0.8908035199076747,69.32,0.0,0.9102712060011542
2017-11-24 19,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.8381419503750722,0.912391806116561,69.32,0.0,0.8381419503750722
2017-11-24 20,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.8408828620888633,0.8640700134641278,69.32,0.0,0.8408828620888633
2017-11-24 21,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.8713214079630699,0.8398297749567225,69.32,0.0,0.8713214079630699
2017-11-24 22,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.851125216387767,0.8531036188277966,69.32,0.0,0.851125216387767
2017-11-24 23,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.894532602423543,0.894532602423543,69.32,1.0,0.894532602423543
2017-11-25 00,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.8305168576374578,0.8305168576374578,69.32,1.0,0.8305168576374578
2017-11-25 01,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.8535896326216581,0.8535896326216581,69.32,1.0,0.8535896326216581
2017-11-25 02,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.86966243508367,0.86966243508367,69.32,1.0,0.86966243508367
2017-11-25 03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9088286208886325,0.8869734564339297,69.32,0.0,0.9088286208886325
2017-11-25 04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.880157241777265,0.880157241777265,69.32,1.0,0.880157241777265
2017-11-25 05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9314347781813245,0.9314347781813245,69.32,1.0,0.9314347781813245
2017-11-25 06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0819388343912293,0.8993652625504905,69.32,0.0,1.0819388343912293
2017-11-25 07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0354875937680323,0.8989036353144836,69.32,0.0,1.0354875937680323
2017-11-25 08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9953837276399309,0.8970427005193308,69.32,0.0,0.9953837276399309
2017-11-25 09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9521061742642817,0.910199076745528,69.32,0.0,0.9521061742642817
2017-11-25 10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9689844200807849,0.9076168493941142,69.32,0.0,0.9689844200807849
2017-11-25 11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9186381996537797,0.9107256203115985,69.32,0.0,0.9186381996537797
2017-11-25 12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85732833237161,0.9096004039238316,69.32,0.0,0.85732833237161
2017-11-25 13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0046162723600693,0.9015796306982113,69.32,0.0,1.0046162723600693
2017-11-25 14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8672821696480093,0.8921162723600694,69.32,0.0,0.8672821696480093
2017-11-25 15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.972590882862089,0.8830207732256203,69.32,0.0,0.972590882862089
2017-11-25 16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9464800923254473,0.8980452971725332,69.32,0.0,0.9464800923254473
2017-11-25 17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9187824581650318,0.8965305828043856,69.32,0.0,0.9187824581650318
2017-11-25 18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8799769186381997,0.8484636468551645,69.32,0.0,0.8799769186381997
2017-11-25 19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.938257357184074,0.901768439632056,69.32,0.0,0.938257357184074
2017-11-25 20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9376803231390654,0.8756010771302174,69.32,0.0,0.9376803231390654
2017-11-25 21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9163300634737451,0.8386107905366418,69.32,0.0,0.9163300634737451
2017-11-25 22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8478577611079054,0.8478577611079054,69.32,1.0,0.8478577611079054
2017-11-25 23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.925601951424225,0.925601951424225,69.32,1.0,0.925601951424225
2017-11-26 00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7862088863242932,0.815092646021671,69.32,0.0,0.7862088863242932
2017-11-26 01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9376803231390654,0.8703115983843047,69.32,0.0,0.9376803231390654
2017-11-26 02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9521061742642817,0.882862088863243,69.32,0.0,0.9521061742642817
2017-11-26 03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9040200038468937,0.9040200038468937,69.32,1.0,0.9040200038468937
2017-11-26 04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8366993652625506,0.7956217541834969,69.32,0.0,0.8366993652625506
2017-11-26 05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8764858626658975,0.8764858626658975,69.32,1.0,0.8764858626658975
2017-11-26 06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8698582144917979,0.8698582144917979,69.32,1.0,0.8698582144917979
2017-11-26 07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9232544720138489,0.9446047316791693,69.32,0.0,0.9232544720138489
2017-11-26 08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9161136757068669,0.9161136757068669,69.32,1.0,0.9161136757068669
2017-11-26 09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800923254472015,0.9290464512406232,69.32,0.0,0.9800923254472015
2017-11-26 10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9301788805539528,0.9228289094056551,69.32,0.0,0.9301788805539528
2017-11-26 11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9522504327755339,0.9565276976341605,69.32,0.0,0.9522504327755339
2017-11-26 12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9568667051356031,0.9397576457010965,69.32,0.0,0.9568667051356031
2017-11-26 13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9088286208886325,0.918429024812464,69.32,0.0,0.9088286208886325
2017-11-26 14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8730525100980959,0.9275028851702252,69.32,0.0,0.8730525100980959
2017-11-26 15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9952394691286787,0.9078404500865552,69.32,0.0,0.9952394691286787
2017-11-26 16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96465666474322,0.8427005193306405,69.32,0.0,0.96465666474322
2017-11-26 17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8760025966532026,0.8760025966532026,69.32,1.0,0.8760025966532026
2017-11-26 18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8760819388343912,0.9194733805083974,69.32,0.0,0.8760819388343912
2017-11-26 19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9521061742642817,0.9228672517994352,69.32,0.0,0.9521061742642817
2017-11-26 20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8964584535487594,0.8964584535487594,69.32,1.0,0.8964584535487594
2017-11-26 21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8944027697634162,0.8716523539594719,69.32,0.0,0.8944027697634162
2017-11-26 22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8777697634160416,0.8777697634160416,69.32,1.0,0.8777697634160416
2017-11-26 23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8839899281330327,0.8839899281330327,69.32,1.0,0.8839899281330327
2017-11-27 00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8222735141373342,0.8616560877091749,69.32,0.0,0.8222735141373342
2017-11-27 01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8762694748990192,0.8762694748990192,69.32,1.0,0.8762694748990192
2017-11-27 02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9376803231390654,0.9376803231390654,69.32,1.0,0.9376803231390654
2017-11-27 03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.890796306982112,0.890796306982112,69.32,1.0,0.890796306982112
2017-11-27 04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8597807270628968,0.8597807270628968,69.32,1.0,0.8597807270628968
2017-11-27 05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7934218118869014,0.9881708020773227,69.32,0.0,0.7934218118869014
2017-11-27 06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9161858049624928,0.8839636993128049,69.32,0.0,0.9161858049624928
2017-11-27 07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9360934795152915,0.9135297511964972,69.32,0.0,0.9360934795152915
2017-11-27 08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8840161569532603,0.9696007973561351,69.32,0.0,0.8840161569532603
2017-11-27 09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9085401038661282,0.9422711381147959,69.32,0.0,0.9085401038661282
2017-11-27 10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9101269474899021,0.9325097943936587,69.32,0.0,0.9101269474899021
2017-11-27 11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9163300634737451,0.9521061742642817,69.32,0.0,0.9163300634737451
2017-11-27 12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9715810732833238,0.9475940886067834,69.32,0.0,0.9715810732833238
2017-11-27 13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8776687824581652,0.9594329881252468,69.32,0.0,0.8776687824581652
2017-11-27 14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8480957876514715,0.9188673161128272,69.32,0.0,0.8480957876514715
2017-11-27 15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9223889209463358,0.9181092517791883,69.32,0.0,0.9223889209463358
2017-11-27 16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8395845354875939,0.8985862665897288,69.32,0.0,0.8395845354875939
2017-11-27 17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9145989613387191,0.8882267022504329,69.32,0.0,0.9145989613387191
2017-11-27 18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8398730525100981,0.891775746347982,69.32,0.0,0.8398730525100981
2017-11-27 19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9232544720138489,0.911407241777265,69.32,0.0,0.9232544720138489
2017-11-27 20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9088286208886325,0.8822232297419835,69.32,0.0,0.9088286208886325
2017-11-27 21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8182342758222736,0.8609610239731418,69.32,0.0,0.8182342758222736
2017-11-27 22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7934218118869014,0.9195037507212926,69.32,0.0,0.7934218118869014
2017-11-27 23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9477623902032443,0.9477623902032443,69.32,1.0,0.9477623902032443
2017-11-28 00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8799769186381997,0.7951791428421551,69.32,0.0,0.8799769186381997
2017-11-28 01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8647496313393602,0.8647496313393602,69.32,1.0,0.8647496313393602
2017-11-28 02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8366993652625506,0.8366993652625506,69.32,1.0,0.8366993652625506
2017-11-28 03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8828380457780343,0.8828380457780343,69.32,1.0,0.8828380457780343
2017-11-28 04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9604491248316985,0.9604491248316985,69.32,1.0,0.9604491248316985
2017-11-28 05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9316214656664744,0.9031601099759005,69.32,0.0,0.9316214656664744
2017-11-28 06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9047893825735719,0.8832628069500545,69.32,0.0,0.9047893825735719
2017-11-28 07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8763704558568957,0.8864605372828109,69.32,0.0,0.8763704558568957
2017-11-28 08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9293133294864399,0.882581586202475,69.32,0.0,0.9293133294864399
2017-11-28 09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9205135603000578,0.8908604218760019,69.32,0.0,0.9205135603000578
2017-11-28 10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8998845931909984,0.9059915368340067,69.32,0.0,0.8998845931909984
2017-11-28 11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9428736295441432,0.886210404834938,69.32,0.0,0.9428736295441432
2017-11-28 12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9088286208886325,0.8927998974161698,69.32,0.0,0.9088286208886325
2017-11-28 13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9003173687247548,0.8901205697451939,69.32,0.0,0.9003173687247548
2017-11-28 14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.846797461050202,0.8612612749415375,69.32,0.0,0.846797461050202
2017-11-28 15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8843046739757646,0.8865824399429041,69.32,0.0,0.8843046739757646
2017-11-28 16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8762261973456436,0.8659678143232673,69.32,0.0,0.8762261973456436
2017-11-28 17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9258511252163879,0.8288160619123588,69.32,0.0,0.9258511252163879
